"Cluster"	"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"	"nlp"
"CD16-NK:NLR_post_up"	"hsa05016"	"Huntington disease"	"37/402"	"306/8159"	3.0365611619357e-07	1.34476280028581e-05	1.06850422841046e-05	"PSMA4/ATP5F1B/POLR2G/PSMB2/PSMA5/SDHC/ATP5PB/PSMD8/HDAC1/PSMD13/UQCRC2/PSMC4/NDUFS2/WIPI1/NDUFB3/CLTC/ADRM1/PSMA3/PSMB7/BAX/CLTA/PSMD14/SDHB/PSMD4/PSMC5/NDUFS6/PSMB3/ATP5F1C/SLC25A5/NDUFB5/GNAQ/NDUFAB1/PSMA7/VDAC1/TUBB/ULK2/TUBA1B"	37	4.97122375485537
"CD16-NK:NLR_post_up"	"hsa05166"	"Human T-cell leukemia virus 1 infection"	"30/402"	"222/8159"	3.94029342472336e-07	1.5268637020803e-05	1.21319560708588e-05	"IL2RB/HLA-DQB1/HLA-DMA/E2F3/SPI1/HLA-DQA1/HLA-DMB/CANX/HLA-DRB1/BCL2L1/ANAPC7/TNFRSF1A/HLA-DRB5/LTA/CALR/BAX/HLA-DRA/CCND2/STAT5A/CD3D/LTBR/CDKN2A/HLA-A/TLN1/SLC25A5/IKBKG/BUB3/CDKN2C/VDAC1/ICAM1"	30	4.9160691709148
"CD4-Naive:NLR_post_up"	"hsa05016"	"Huntington disease"	"40/468"	"306/8159"	6.84852761352449e-07	1.60676994009613e-05	1.22552599399912e-05	"PSMA5/PSMA4/ATP5F1B/ATP5PB/PSMD8/NDUFS6/PSMB7/PSMA7/NDUFA6/PSMC5/COX5A/BAX/SDHC/NDUFA8/SDHB/PSMD11/PSMB1/NDUFB3/NDUFAB1/PLCB1/AP2M1/CREB3/NDUFB7/PSMB3/PSMC2/UQCRC2/POLR2E/TUBA4A/PSMD4/TUBA1C/NDUFB6/PSMA3/PSMB2/VDAC1/GPX7/TFAM/PSMD13/PSMC6/PSMC4/PSMD14"	40	4.91167747271818
"CD4-Naive:NLR_post_up"	"hsa05130"	"Pathogenic Escherichia coli infection"	"30/468"	"197/8159"	7.39278328294724e-07	1.61057064378493e-05	1.22842489137695e-05	"TRADD/CASP1/ACTB/PYCARD/GAPDH/ACTG1/ARPC2/ARPC3/TNFSF10/SLC9A3R1/BAX/FAS/BRK1/MYO1F/CASP4/IKBKG/ARPC5/HCLS1/ACTR3/NAIP/RHOA/TNF/TUBA4A/FOS/ARF6/TUBA1C/PTPN6/MYO1G/NCL/RAC1"	30	4.91065139210024
"CD4-Activated:NLR_post_up"	"hsa04621"	"NOD-like receptor signaling pathway"	"32/533"	"184/8159"	2.65012043052949e-07	2.02086834387821e-05	1.62234933669103e-05	"CASP1/IKBKE/CYBB/IKBKG/TANK/CARD8/GBP2/GBP1/OAS2/TBK1/TRAF3/PYCARD/IFNAR2/MYD88/CASP4/TNF/STAT2/TRPV2/TRAF5/MFN2/STAT1/NAIP/OAS1/GBP4/CARD16/RIPK1/CTSB/P2RX7/CYBA/TICAM1/OAS3/ANTXR2"	32	4.78985562443938
"CD4-Activated:NLR_post_up"	"hsa05014"	"Amyotrophic lateral sclerosis"	"50/533"	"364/8159"	3.19757649347817e-07	2.02086834387821e-05	1.62234933669103e-05	"BID/CASP1/TNFRSF1B/ATP5PB/PSMD4/PSMA5/MAP2K3/BAX/TANK/NDUFA8/PSMB7/ATP5F1B/ATG101/PSMA4/SDHC/PSMD8/PSMD12/TBK1/PSMB1/PSMD11/SRSF3/OPTN/ANXA7/UQCRC2/SDHB/PSMD13/GPX7/PSMA7/TNF/PFN1/PSMC5/PSMD1/ACTG1/NDUFB3/TPR/RAB8A/NUP50/PSMC2/WIPI1/PSMA3/NUP93/NDUFS5/ACTB/NDUFS2/BAD/GLE1/NDUFB5/SDHA/PSMC4/HNRNPA2B1"	50	4.78985562443938
"CD8-Naive:NLR_post_up"	"hsa04612"	"Antigen processing and presentation"	"11/154"	"78/8159"	1.9860921585517e-07	2.45282381581135e-05	1.78748294269653e-05	"B2M/KLRD1/HLA-DQB1/HSPA1A/HLA-DRB1/HLA-DRB5/CTSS/HLA-DRA/HLA-A/HSP90AA1/PSME1"	11	4.74775809382233
"CD16-NK:NLR_post_up"	"hsa04940"	"Type I diabetes mellitus"	"12/402"	"43/8159"	6.63128244361094e-07	2.28410839724377e-05	1.81487730035668e-05	"PRF1/HLA-DQB1/HLA-DMA/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/LTA/ICA1/HLA-DRA/HLA-A/GZMB"	12	4.74115273127763
"CD4-Naive:NLR_post_up"	"hsa05140"	"Leishmaniasis"	"17/468"	"77/8159"	1.17390192599565e-06	2.38693391619116e-05	1.82057772382483e-05	"HLA-DRB5/HLA-DRB1/HLA-DQB1/FCGR3A/CYBB/HLA-DRA/NCF4/STAT1/NCF2/HLA-DPA1/TNF/FOS/ITGAM/PTPN6/CYBA/NCF1/HLA-DMB"	17	4.73979077550087
"CD16-NK:NLR_post_up"	"hsa05416"	"Viral myocarditis"	"14/402"	"60/8159"	8.60247076814283e-07	2.66676593812428e-05	2.11892437867939e-05	"ACTG1/RAC2/PRF1/HLA-DQB1/HLA-DMA/ACTB/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/EIF4G2/HLA-DRA/HLA-A/ICAM1"	14	4.67388454234927
"CD8-Naive:NLR_post_up"	"hsa05330"	"Allograft rejection"	"8/154"	"38/8159"	4.06268863931364e-07	3.34494697970156e-05	2.43761318358818e-05	"HLA-DQB1/FAS/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/PRF1/CD40LG"	8	4.61303520994057
"CD8-Naive:NLR_post_up"	"hsa05130"	"Pathogenic Escherichia coli infection"	"16/154"	"197/8159"	8.30393343773028e-07	3.79387812101223e-05	2.7647694808996e-05	"TRADD/FYN/MYO1F/ITGB1/ARPC3/PTPN6/FAS/HCLS1/ACTB/ARPC2/MYO1G/TUBB4B/CASP1/ARPC5/SLC9A3R1/TUBA1C"	16	4.55834107316462
"CD8-Naive:NLR_post_up"	"hsa05332"	"Graft-versus-host disease"	"8/154"	"42/8159"	9.19762078790111e-07	3.79387812101223e-05	2.7647694808996e-05	"KLRD1/HLA-DQB1/FAS/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/PRF1"	8	4.55834107316462
"CD8-Naive:NLR_post_up"	"hsa05132"	"Salmonella infection"	"18/154"	"249/8159"	9.21589826966535e-07	3.79387812101223e-05	2.7647694808996e-05	"TRADD/PFN1/ANXA2/MYL12A/MYL12B/DYNLL1/ARPC3/S100A10/DYNLRB1/ACTB/ARPC2/TUBB4B/CASP1/RAB7A/HSP90AA1/ARPC5/AHNAK/TUBA1C"	18	4.55834107316462
"CD8-Naive:NLR_post_up"	"hsa04940"	"Type I diabetes mellitus"	"8/154"	"43/8159"	1.11206476375073e-06	3.92399995209186e-05	2.85959510678759e-05	"HLA-DQB1/PTPRN2/FAS/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/PRF1"	8	4.54369545475075
"CD16-NK:NLR_post_up"	"hsa05020"	"Prion disease"	"33/402"	"273/8159"	1.37660720215471e-06	3.87952938789054e-05	3.08254627085361e-05	"PSMA4/ATP5F1B/RAC2/PSMB2/PSMA5/SDHC/ATP5PB/PSMD8/PSMD13/UQCRC2/PSMC4/NDUFS2/NDUFB3/CYBB/ADRM1/PSMA3/PSMB7/BAX/PSMD14/SDHB/PSMD4/PSMC5/HSPA1A/NDUFS6/PSMB3/ATP5F1C/SLC25A5/NDUFB5/NDUFAB1/PSMA7/VDAC1/TUBB/TUBA1B"	33	4.51109039566473
"CD16-NK:NLR_post_up"	"hsa05132"	"Salmonella infection"	"31/402"	"249/8159"	1.54534959114572e-06	3.99215311045977e-05	3.17203337129911e-05	"ANXA2/CASP4/ARPC5L/ACTG1/TNFSF10/DYNLRB1/PYCARD/ACTR3/CASP1/ARPC3/ACTB/HSP90AA1/ACTR2/PFN1/TNFRSF1A/GAPDH/MYL12A/BAX/ARPC5/GSDMD/DYNLL1/TCF7/IKBKG/VPS41/NAIP/M6PR/BRK1/HSP90AB1/EXOC5/TUBB/TUBA1B"	31	4.49866225234598
"CD8-Naive:NLR_post_up"	"hsa05416"	"Viral myocarditis"	"9/154"	"60/8159"	1.56393019019371e-06	4.82863446222308e-05	3.51884292793585e-05	"FYN/HLA-DQB1/HLA-DRB1/HLA-DRB5/ACTB/HLA-DRA/HLA-A/PRF1/CD40LG"	9	4.45360011851666
"CD8-Activated:NLR_post_down"	"hsa00190"	"Oxidative phosphorylation"	"18/277"	"134/8159"	5.46242414949184e-07	5.0254302175325e-05	4.6191025264124e-05	"UQCRQ/ATP5ME/ATP5F1E/NDUFA3/NDUFB1/ATP6V0C/UQCR11/NDUFA13/NDUFC1/NDUFA1/NDUFB8/ATP6V1G1/ATP5PO/COX17/NDUFA7/NDUFA11/ATP6V0E2/CYCS"	18	4.33544239796974
"CD4-Naive:NLR_post_up"	"hsa04612"	"Antigen processing and presentation"	"16/468"	"78/8159"	6.71180975965734e-06	0.000127943873543468	9.75861813739653e-05	"CD74/PSME2/B2M/HLA-DRB5/CTSS/HLA-DRB1/CALR/HLA-DQB1/HLA-DRA/PSME1/HSPA1A/HLA-DPA1/CTSB/TNF/PSME3/HLA-DMB"	16	4.01061167595957
"CD8-Activated:NLR_post_up"	"hsa05169"	"Epstein-Barr virus infection"	"32/531"	"202/8159"	2.07853113206847e-06	0.000133441698678796	0.00010808361886756	"PSMD4/TRADD/CCND2/BCL2/PSMD11/PSMD8/CALR/PSMD13/STAT1/HLA-A/PDIA3/CD247/CDK4/HLA-DRB5/JAK3/SYK/RBPJ/PSMC5/OAS2/IKBKE/CD3D/STAT2/BAX/CD58/LYN/BID/PSMD1/OAS1/PSMC2/FAS/IKBKG/PSMC4"	32	3.9662401226472
"CD16-NK:NLR_post_up"	"hsa05017"	"Spinocerebellar ataxia"	"21/402"	"143/8159"	6.0990173599272e-06	0.000145438106275187	0.000115560328924936	"PSMA4/PSMB2/PSMA5/PSMD8/PSMD13/PSMC4/WIPI1/ADRM1/PSMA3/PSMB7/PSMD14/PSMD4/PSMC5/XBP1/PSMB3/PRKCA/SLC25A5/GNAQ/PSMA7/VDAC1/ULK2"	21	3.93719123067276
"CD8-Naive:NLR_post_up"	"hsa05320"	"Autoimmune thyroid disease"	"8/154"	"53/8159"	5.79315459365457e-06	0.000158989909403631	0.000115863091873091	"HLA-DQB1/FAS/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/PRF1/CD40LG"	8	3.93605488628487
"CD4-Activated:NLR_post_up"	"hsa05012"	"Parkinson disease"	"38/533"	"266/8159"	3.44126212573853e-06	0.000181239805288896	0.000145498977597015	"GNAI3/ATP5PB/PSMD4/PSMA5/CALM1/BAX/NDUFA8/PSMB7/ATP5F1B/PSMA4/SDHC/PSMD8/SLC39A4/CALM2/PSMD12/PSMB1/PSMD11/UBB/UQCRC2/SDHB/UBE2L6/PSMD13/PSMA7/PSMC5/PSMD1/NDUFB3/SLC39A1/KEAP1/UBE2L3/PSMC2/MFN2/UBC/PSMA3/NDUFS5/NDUFS2/NDUFB5/SDHA/PSMC4"	38	3.83714005839996
"CD8-Naive:NLR_post_up"	"hsa04210"	"Apoptosis"	"12/154"	"136/8159"	9.00609015734124e-06	0.000222450426886329	0.000162109622832142	"TRADD/CAPN2/FAS/CTSS/CTSH/ACTB/CFLAR/PRF1/CTSW/ATF4/PARP1/TUBA1C"	12	3.79019120465266
"CD16-NK:NLR_post_up"	"hsa05330"	"Allograft rejection"	"10/402"	"38/8159"	1.028829203105e-05	0.000223217967072178	0.00017736164446482	"PRF1/HLA-DQB1/HLA-DMA/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/GZMB"	10	3.75114029317567
"CD16-NK:NLR_post_up"	"hsa04621"	"NOD-like receptor signaling pathway"	"24/402"	"184/8159"	1.08934667301018e-05	0.000223217967072178	0.00017736164446482	"CASP4/OAS2/PYCARD/GBP2/GBP4/CASP1/IFI16/HSP90AA1/STAT1/BCL2L1/CARD6/CYBB/GSDMD/CARD8/IFNAR2/GBP1/TRAF5/YWHAE/IKBKG/NAIP/STAT2/VDAC1/HSP90AB1/OAS1"	24	3.75114029317567
"CD16-NK:NLR_post_up"	"hsa05010"	"Alzheimer disease"	"39/402"	"384/8159"	1.15209273327576e-05	0.000223217967072178	0.00017736164446482	"PSMA4/ATP5F1B/PSMB2/PSMA5/SDHC/ATP5PB/PSMD8/PSMD13/UQCRC2/PSMC4/NDUFS2/WIPI1/TNFRSF1A/CALM1/NDUFB3/CYBB/GAPDH/ADRM1/PSMA3/PSMB7/CALM2/PSMD14/SDHB/PSMD4/PSMC5/XBP1/NDUFS6/PSMB3/ATP5F1C/SLC25A5/IKBKG/NDUFB5/GNAQ/NDUFAB1/PSMA7/VDAC1/TUBB/ULK2/TUBA1B"	39	3.75114029317567
"CD4-Naive:NLR_post_up"	"hsa05164"	"Influenza A"	"25/468"	"171/8159"	1.30725915400353e-05	0.000234537671747693	0.000178888094758378	"TRADD/CASP1/HLA-DRB5/ACTB/PYCARD/HLA-DRB1/ACTG1/TNFSF10/HLA-DQB1/CCL5/BAX/HLA-DRA/FAS/OAS2/IKBKE/CDK4/STAT1/IKBKG/HLA-DPA1/BID/OAS1/EIF2S1/TNF/VDAC1/HLA-DMB"	25	3.7474185613487
"CD16-NK:NLR_post_up"	"hsa04144"	"Endocytosis"	"29/402"	"251/8159"	1.48356065052256e-05	0.000270531648036468	0.00021495553697974	"IL2RB/ARPC5L/ACTR3/CAPZA1/ARPC3/ACTR2/CHMP2A/CAPZA2/CLTC/RAB11FIP1/TSG101/ARPC5/CLTA/CAPZB/VPS35/LDLR/HSPA1A/RAB8A/HLA-A/VTA1/ARF4/RAB10/CHMP5/SPART/EHD4/IGF2R/RAB35/CXCR1/MDM2"	29	3.66765136353243
"CD4-Naive:NLR_post_up"	"hsa05323"	"Rheumatoid arthritis"	"17/468"	"93/8159"	1.75697784777675e-05	0.000297710135317727	0.000227071406057697	"LTB/HLA-DRB5/HLA-DRB1/TNFSF13B/HLA-DQB1/CCL5/HLA-DRA/ATP6V1F/HLA-DPA1/ATP6V0E1/ATP6V0D1/ACP5/TNF/ATP6V1E1/FOS/HLA-DMB/ATP6V0B"	17	3.643837550823
"CD4-Activated:NLR_post_down"	"hsa05171"	"Coronavirus disease - COVID-19"	"33/481"	"232/8159"	1.8668181733606e-06	0.000277222498744049	0.000250546649582607	"RPS28/RPS21/RPS15A/RPL34/RPL36/IL6ST/RPL37/RPL39/RPS10/RPL35A/RPS29/FAU/RPS8/STAT3/RPL5/RPL36A/PIK3R1/RPLP0/RPS13/RPL37A/RPL12/RPL26/RPL38/RPS17/TRAF6/RPL30/RPL14/RSL24D1/RPL10/RPL11/RPL18/RPS27/RPS14"	33	3.60111140045499
"CD16-NK:NLR_post_up"	"hsa04659"	"Th17 cell differentiation"	"17/402"	"108/8159"	1.86711601969997e-05	0.000321558870059439	0.000255500086906311	"IL2RB/HLA-DQB1/HLA-DMA/HSP90AA1/STAT1/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/LAT/HLA-DRA/STAT5A/CD3D/IL27RA/IKBKG/JAK2/HSP90AB1"	17	3.59260894780745
"CD16-NK:NLR_post_up"	"hsa05332"	"Graft-versus-host disease"	"10/402"	"42/8159"	2.68234954027686e-05	0.000437646503939909	0.000347739497188247	"PRF1/HLA-DQB1/HLA-DMA/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/HLA-DRA/HLA-A/GZMB"	10	3.45874597817868
"CD16-NK:NLR_post_up"	"hsa05131"	"Shigellosis"	"28/402"	"247/8159"	2.96634306358861e-05	0.000459783174856235	0.000365328566778808	"CASP4/ARPC5L/ACTG1/UBE2N/PYCARD/ACTR3/CASP1/ARPC3/ACTB/ILK/ACTR2/WIPI1/HCLS1/BCL2L1/PFN1/TNFRSF1A/MYL12A/BAX/ARPC5/ACTN4/TRAF5/TLN1/IKBKG/NAIP/RBX1/VDAC1/ACTN1/MDM2"	28	3.43731636690844
"CD4-Activated:NLR_post_up"	"hsa05131"	"Shigellosis"	"35/533"	"247/8159"	1.01145097855313e-05	0.00045659787031827	0.000366555918543315	"TNIP1/CASP1/TRADD/IKBKG/BAX/MYL12A/RBX1/RRAGC/ILK/ARPC5/TBK1/UBB/ACTR3/PYCARD/MYD88/HCLS1/CASP4/MYL12B/TNF/CGAS/PFN1/ARPC3/ACTG1/U2AF1L4/TRAF5/WIPI1/PPID/NAIP/UBC/CRKL/RIPK1/UBE2V2/ACTB/TLR5/UBE2N"	35	3.43585976382683
"CD16-NK:NLR_post_up"	"hsa04141"	"Protein processing in endoplasmic reticulum"	"22/402"	"171/8159"	3.15166659949095e-05	0.000465246021829617	0.000369669165053074	"DNAJA1/SSR4/PDIA6/FBXO6/HSP90AA1/PDIA3/DNAJB11/CANX/CALR/DNAJB12/SEC13/BAX/RPN2/GANAB/XBP1/HSPA1A/BCAP31/PDIA4/DNAJC10/LMAN2/RBX1/HSP90AB1"	22	3.43218677340793
"CD16-NK:NLR_post_up"	"hsa05022"	"Pathways of neurodegeneration - multiple diseases"	"44/402"	"476/8159"	3.35853035980901e-05	0.00047324745979127	0.000376026844112588	"PSMA4/ATP5F1B/PSMB2/PSMA5/SDHC/ATP5PB/SIGMAR1/PSMD8/PSMD13/UQCRC2/PSMC4/NDUFS2/WIPI1/BCL2L1/TNFRSF1A/UBE2L6/CALM1/NDUFB3/CYBB/ADRM1/PSMA3/PSMB7/CALM2/BAX/PSMD14/SDHB/PSMD4/PSMC5/TOMM40L/XBP1/NDUFS6/PSMB3/RAB8A/PRKCA/ATP5F1C/SLC25A5/NDUFB5/GNAQ/NDUFAB1/PSMA7/VDAC1/TUBB/ULK2/TUBA1B"	44	3.42478115019515
"CD4-Naive:NLR_post_up"	"hsa05415"	"Diabetic cardiomyopathy"	"27/468"	"203/8159"	3.41329510042602e-05	0.00052503622532573	0.000400459036400298	"PPP1CA/RAC2/ATP5F1B/ATP5PB/GAPDH/NDUFS6/NDUFA6/COX5A/CYBB/MPC1/SDHC/NDUFA8/NCF4/SDHB/NDUFB3/NDUFAB1/PLCB1/NCF2/NDUFB7/UQCRC2/NDUFB6/CYBA/VDAC1/NCF1/PARP1/PTPA/RAC1"	27	3.39744190198967
"CD4-Naive:NLR_post_up"	"hsa04217"	"Necroptosis"	"23/468"	"159/8159"	3.44286049393921e-05	0.00052503622532573	0.000400459036400298	"TRADD/CASP1/PYCARD/TNFSF10/CYBB/CHMP2A/BAX/FAS/STAT1/PPIA/BID/TNF/TRAF5/STAT5A/GLUL/VDAC1/ZBP1/CHMP5/CAPN2/CFLAR/PARP1/VPS4B/CHMP2B"	23	3.39744190198967
"CD16-NK:NLR_post_up"	"hsa04658"	"Th1 and Th2 cell differentiation"	"15/402"	"92/8159"	3.7812903709259e-05	0.000509652180429143	0.000404952836062545	"IL2RB/IL12RB2/HLA-DQB1/HLA-DMA/STAT1/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/LAT/HLA-DRA/STAT5A/CD3D/IKBKG/JAK2"	15	3.39259555513235
"CD8-Naive:NLR_post_up"	"hsa04145"	"Phagosome"	"12/154"	"152/8159"	2.78577450673331e-05	0.000625533002875571	0.000455854010192724	"ITGB1/HLA-DQB1/HLA-DRB1/CYBA/HLA-DRB5/CTSS/ACTB/HLA-DRA/HLA-A/TUBB4B/RAB7A/TUBA1C"	12	3.34117422031615
"CD8-Activated:NLR_pre_down"	"hsa04660"	"T cell receptor signaling pathway"	"14/268"	"104/8159"	6.81672014594409e-06	0.000622593773329561	0.000523811127004125	"CD8A/CD3E/RELA/PIK3R1/CD8B/AKT2/NFKBIA/LCK/MAP3K8/MAP2K1/JUN/CTLA4/RHOA/NCK2"	14	3.28082528035682
"CD16-NK:NLR_post_up"	"hsa04145"	"Phagosome"	"20/402"	"152/8159"	5.21397064740036e-05	0.000673471208622547	0.000535118040127932	"CORO1A/ACTG1/HLA-DQB1/HLA-DMA/ACTB/CTSS/TAP1/ATP6V0D1/HLA-DQA1/HLA-DMB/CANX/HLA-DRB1/HLA-DRB5/CYBB/CALR/HLA-DRA/HLA-A/M6PR/TUBB/TUBA1B"	20	3.27155040765787
"CD8-Naive:NLR_pre_up"	"hsa05131"	"Shigellosis"	"14/116"	"247/8159"	9.69560905848832e-06	0.000701315721897322	0.000568128671146509	"PFN1/UBA52/MAP1LC3B/MYL12B/ITGB1/TAB2/CAST/CAPNS1/CASP4/ILK/TRADD/UBE2N/CCL5/MYL12A"	14	3.24555329309113
"CD4-Activated:NLR_pre_up"	"hsa04714"	"Thermogenesis"	"18/194"	"232/8159"	9.35748536852639e-06	0.000739241344113585	0.000610699045103828	"NDUFS5/RPS6/COX7B/NDUFS6/ATP5MF/SOS1/NDUFA1/COX7C/ARID1A/NDUFB3/GNAS/NDUFA12/NDUFA2/ARID1B/SOS2/KDM3B/UQCRB/COX6B1"	18	3.21417275907154
"CD8-Naive:NLR_post_up"	"hsa04621"	"NOD-like receptor signaling pathway"	"13/154"	"184/8159"	4.16057747914782e-05	0.000856385531124592	0.000624086621872172	"CCL5/GBP2/ANTXR2/GABARAPL1/GBP1/GBP5/CYBA/VDAC3/CASP1/HSP90AA1/PLCB1/TRAF5/PSTPIP1"	13	3.2047551269999
"CD4-Naive:NLR_post_up"	"hsa04714"	"Thermogenesis"	"29/468"	"232/8159"	5.64208967187139e-05	0.00081944635710513	0.000625013442347658	"ATP5F1B/ACTB/ATP5PB/ACTG1/NDUFS6/NDUFA6/COX5A/SLC25A20/SLC25A29/SDHC/NDUFA8/COA4/NDUFAF4/SDHB/NDUFB3/NDUFAB1/COX14/CREB3/NDUFB7/ATP5MF/UQCRC2/COA3/NDUFB6/RPS6/ACSL6/ACSL1/NDUFAF3/MAP2K3/PRKAG1"	29	3.20411064205651
"CD8-Activated:NLR_post_up"	"hsa05016"	"Huntington disease"	"40/531"	"306/8159"	1.56158295012916e-05	0.000835446878319098	0.000676685945055968	"PSMA4/ATP5PB/PSMD4/ATP5F1B/PSMA5/PSMA7/PSMB7/POLR2G/PSMD11/SDHB/UQCRC2/PSMD8/NDUFB5/GPX7/PSMB3/PSMD13/PSMA3/POLR2E/NDUFA12/ATP5F1A/GNAQ/NDUFA8/CLTA/SDHC/NDUFS6/PSMB1/PSMA6/NDUFB3/PSMC5/NDUFB6/CREB3L2/BAX/NDUFA4/NDUFS2/PSMD1/PSMC2/PSMB2/NDUFS5/PSMC4/NDUFV2"	40	3.16961284383281
"CD16-NK:NLR_pre_up"	"hsa04810"	"Regulation of actin cytoskeleton"	"22/271"	"218/8159"	3.01564089379125e-06	0.000817238682217429	0.000711056379167621	"GSN/ITGAM/ACTR2/CFL1/MYL12A/ITGA6/PFN1/MSN/ARPC5L/ITGAE/ACTR3/ARHGEF6/PIP4K2A/ROCK2/TIAM1/ARPC5/APC/IQGAP1/ARPC3/ROCK1/SPATA13/LIMK1"	22	3.14809596299645
"CD4-Naive:NLR_post_up"	"hsa05170"	"Human immunodeficiency virus 1 infection"	"27/468"	"212/8159"	7.35076775512001e-05	0.00101908371150527	0.000777282140613168	"CFL1/CALM1/TRADD/RAC2/APOBEC3C/APOBEC3G/B2M/CALM2/CALR/BST2/RBX1/BAX/FAS/APOBEC3H/GNG5/IKBKG/GNB2/GNAI3/BID/TNF/TNFRSF1B/TRAF5/FOS/CGAS/GNAI2/MAP2K3/RAC1"	27	3.10942131083852
"CD4-Naive:NLR_post_up"	"hsa04670"	"Leukocyte transendothelial migration"	"18/468"	"114/8159"	7.70984348030313e-05	0.00102239228760541	0.000779805679243474	"MYL12A/RAC2/MYL12B/ACTB/ACTG1/ACTN4/CYBB/NCF4/VASP/NCF2/GNAI3/MSN/RHOA/ITGAM/CYBA/GNAI2/NCF1/RAC1"	18	3.10801360621507
"CD56-NK:NLR_post_down"	"hsa04380"	"Osteoclast differentiation"	"7/54"	"128/8159"	1.90412389332898e-05	0.00104726814133094	0.000835142058477624	"RELB/NFKB1/JUNB/NFKBIA/PIK3R1/NFATC2/SOCS1"	7	3.07823964431827
"CD4-Naive:NLR_post_up"	"hsa05152"	"Tuberculosis"	"24/468"	"180/8159"	8.9202719059921e-05	0.00109967280496525	0.000838749576867369	"CALM1/TRADD/CD74/HLA-DRB5/CALM2/CTSS/HLA-DRB1/LSP1/HLA-DQB1/FCGR3A/BAX/HLA-DRA/FCER1G/STAT1/HLA-DPA1/ATP6V0D1/BID/RHOA/TNF/ITGAM/CORO1A/IL10RA/HLA-DMB/ATP6V0B"	24	3.0763676859159
"CD4-Naive:NLR_post_up"	"hsa03010"	"Ribosome"	"22/468"	"158/8159"	9.12678699770091e-05	0.00109967280496525	0.000838749576867369	"RPS20/RPL21/RPL27A/RPL23A/RPL13A/MRPL14/RPL27/RPS27L/RPS11/RPS18/RPS6/RPS19/RPL4/MRPL16/MRPL11/MRPL22/RPS3A/MRPL13/RPL10A/RPS24/RPL35/MRPS12"	22	3.0763676859159
"CD4-Naive:NLR_post_up"	"hsa05417"	"Lipid and atherosclerosis"	"27/468"	"215/8159"	9.37425997675295e-05	0.00109967280496525	0.000838749576867369	"CALM1/CASP1/CALM2/PYCARD/TNFSF10/CCL5/CYBB/BAX/FAS/NCF4/IKBKE/POU2F2/PLCB1/IKBKG/TANK/NCF2/HSPA1A/BID/RHOA/EIF2S1/TNF/FOS/CYBA/NCF1/MAP2K3/LYN/RAC1"	27	3.0763676859159
"CD4-Activated:NLR_pre_down"	"hsa05235"	"PD-L1 expression and PD-1 checkpoint pathway in cancer"	"11/183"	"89/8159"	4.26903216689724e-06	0.00113983158856156	0.000880768741801956	"FOS/NFKBIA/JUN/CD3E/NFATC1/RELA/ZAP70/LCK/STAT3/PIK3R1/BATF"	11	3.05513810673364
"CD16-NK:NLR_post_up"	"hsa05310"	"Asthma"	"8/402"	"31/8159"	9.38585741481636e-05	0.00116293080972428	0.000924026517743569	"FCER1G/HLA-DQB1/HLA-DMA/HLA-DQA1/HLA-DMB/HLA-DRB1/HLA-DRB5/HLA-DRA"	8	3.03431556520365
"CD16-NK:NLR_post_up"	"hsa05130"	"Pathogenic Escherichia coli infection"	"23/402"	"197/8159"	9.75361324284879e-05	0.00116293080972428	0.000924026517743569	"CASP4/ARPC5L/ACTG1/TNFSF10/PYCARD/ACTR3/CASP1/PTPN6/ARPC3/ACTB/ACTR2/HCLS1/TNFRSF1A/GAPDH/BAX/ARPC5/TMED10/IKBKG/NAIP/BRK1/TUBB/TUBA1B/TMBIM6"	23	3.03431556520365
"CD8-Activated:NLR_pre_down"	"hsa04668"	"TNF signaling pathway"	"14/268"	"112/8159"	1.6279028354911e-05	0.0011151134423114	0.0009381861078225	"CCL5/CEBPB/TNFAIP3/RELA/PIK3R1/AKT2/IRF1/NFKBIA/BCL3/JUNB/MAP3K8/MAP2K1/JUN/RPS6KA4"	14	3.02771100215064
"CD16-NK:NLR_pre_down"	"hsa04612"	"Antigen processing and presentation"	"11/232"	"78/8159"	1.12469230774187e-05	0.00101222307696768	0.000978679622175379	"KIR2DL1/KLRC3/KIR3DL1/B2M/HLA-DPB1/KIR3DL2/KLRC4/HLA-DPA1/CD8A/CIITA/TNF"	11	3.00935945435911
"CD4-Naive:NLR_post_up"	"hsa04940"	"Type I diabetes mellitus"	"10/468"	"43/8159"	0.000120824701370845	0.00134575038279436	0.00102643946366714	"HLA-DRB5/HLA-DRB1/HLA-DQB1/HLA-DRA/FAS/PTPRN2/HLA-DPA1/TNF/LTA/HLA-DMB"	10	2.98866665892911
